#{"t_start": 1678670363.7781165, "env_id": null}
r,l,t,Typ1,Typ2,Typ3,Typ4,Typ5,Warteschlangen,Auslastung
-657.703863,340,5098.021414,668.541111657689,354.119543690684,662.9694212987398,4656.610376457788,1231.047464452539,-367.2038629127116,-2939.869182300785
-230.935753,320,5122.631569,382.27367919518247,341.0538017345197,627.7886496210684,725.4988833951171,959.3557576788361,-163.43575264597644,-945.0854304840832
-144.005038,310,5146.313697,365.70140480449516,340.15564138291313,600.3779748471992,812.1347513454705,911.5351016997458,-121.20503784753579,-735.3679573457227
-389.328888,327,5171.145113,366.2357179357742,328.5752068488139,821.8156737408457,957.8162517774144,1150.980435131222,-290.42888840699203,-1059.9618307287399
-285.07255,325,5202.398226,382.94007480621616,356.9348199420472,624.4659637192427,1006.0516078663461,1124.4198964146456,-186.7725496422857,-1210.8210838362336
-144.888031,312,5226.745292,368.62249421713545,339.30753620950856,557.6204185839896,778.5513580874275,869.2086416010794,-94.68803057018913,-1024.791681205414
-175.480286,312,5250.864946,359.6302981726494,324.3131182747285,611.5593533908745,653.8009174780813,958.244293963234,-125.38028587121356,-1122.071229487839
-292.788255,315,5285.694497,379.15717828651395,333.12151508019645,693.7325747633413,781.3310473276946,1106.6716451185332,-198.68825536861453,-876.8874426662948
-191.849303,307,5309.473598,343.9234888253315,332.0802773019947,685.2278408804519,881.2285920525779,943.6636495929966,-148.84930271559477,-824.1201027540076
-334.881392,322,5334.465906,388.98020801365357,350.92962461835214,670.660145225104,940.897453366607,1201.746962522366,-217.68139245658267,-1064.6841045424237
-202.265356,311,5370.219251,360.73690057858,342.71962811827393,634.1289453641872,898.864860526034,955.2996350048076,-138.56535647902925,-1068.6288664297495
-158.148956,310,5394.85844,370.91589867491433,340.3413714883755,564.9247639887927,770.6254505167541,868.8725389846679,-106.44895565597064,-1132.0225679188304
-129.615754,306,5418.922186,360.32410969686396,336.75747229675324,631.0959744953014,776.750878488035,966.4730343086466,-109.21575436411561,-881.0909207122271
-205.210127,306,5460.807462,376.66781251806407,339.9462368951009,634.5690215815802,0.0,825.2278916718755,-106.71012660630466,-3853.06771728798
-205.210127,306,5485.048949,376.66781251806407,339.9462368951009,634.5690215815802,0.0,825.2278916718755,-106.71012660630466,-3853.06771728798
-205.210127,306,5509.204498,376.66781251806407,339.9462368951009,634.5690215815802,0.0,825.2278916718755,-106.71012660630466,-3853.06771728798
-91.54447,304,5533.490917,362.39089196860226,328.5214456888101,577.0031752415321,791.3051806462645,792.6456100582512,-66.54447023453557,-910.8268557410768
-76.344272,304,5557.951709,380.33362979520945,334.977915515942,538.6097412867795,635.2647375169428,764.6016166608764,-50.344271834531796,-1031.922036151853
-66.365108,307,5582.700039,357.6627072991758,347.11321279382094,522.057680566871,600.190917301523,713.1659376644483,-49.565108489576616,-1033.7817709026153
-158.402287,306,5615.524924,353.6716816364182,350.8408667076405,685.3294907991753,881.1390570465754,1010.3954844347709,-127.10228674200266,-864.8346385243441
-114.935136,304,5639.478803,381.585571223929,318.850574050021,665.8930841678962,763.8580458589521,760.2402472657694,-91.93513621602804,-934.095173933707
-81.477398,307,5664.237053,352.61801294193793,327.93885374791097,571.178340843997,590.0208850759972,838.6024439772988,-61.07739812653075,-940.7224340594006
-354.762969,304,5701.359603,375.4341725344309,342.0077654870437,880.5186000165286,1015.6169760620704,1063.6940012128455,-244.462969153292,-1197.3800420235548
-195.705273,304,5725.875702,347.1804488531106,322.1627328443881,715.900273703639,874.3742555623087,929.9570537515561,-148.70527270329333,-1170.2316646339098
-83.842229,306,5750.932679,372.8675820481825,328.24019317655916,548.8751990134463,621.2755821085194,764.149186276082,-68.64222894457079,-976.5586944746839
-105.576373,305,5789.072043,366.79842405779664,335.39834786731586,576.7699869846572,725.345903380832,902.6430061205648,-79.57637316058025,-1104.3268939405402
-223.243986,313,5813.718849,366.37491694354065,333.18587343054776,664.420908469227,882.8214485018491,1006.5113423582435,-162.5439858127053,-1183.565986304509
-148.505937,303,5837.650975,367.37803256341283,330.4519275818046,645.3974853154218,875.3320615633412,848.1910867131621,-121.30593737930297,-1214.8558731434964
-261.145521,304,5880.151981,398.0126395444665,353.9659227851713,644.5860367825034,927.7991060384438,948.6101804069058,-146.6455205312013,-4220.858838742542
-353.16898,308,5904.646132,409.10973527752236,309.27957359686974,709.9689603578523,1142.5326579982402,911.9048598443369,-213.96898007254876,-4630.614740334257
-461.726389,304,5929.182472,404.8203476184716,311.40497167474786,887.3425896317498,667.5384947246233,1285.6342123134825,-241.22638884313614,-7570.98929603376
-95.881047,304,5953.801968,367.2246491357097,334.1575113365058,566.8934106213303,712.9447241904564,768.4714130772256,-68.88104717404052,-1348.3248179093637
-114.317191,304,5978.267396,384.2644415620567,327.37630116478437,590.8078609170991,794.2520475729852,816.8908389668919,-88.31719119662928,-1318.055460563083
-124.351967,304,6002.902759,370.82892257273625,344.53753287747736,640.6786820862329,739.261619308736,794.4801207714711,-98.35196672955873,-1525.9986409306798
-267.728181,307,6036.319985,366.45038165840407,327.47368242389945,711.3710215128434,1138.9213834675645,954.7419466983972,-181.5281809801981,-1655.0213266495525
-146.508312,305,6060.959911,367.3804634282908,318.03340234157537,664.438498625368,817.1215033243061,815.4113462105488,-113.60831180615139,-1199.269232721862
-180.931368,304,6085.294453,367.3263555936878,325.01303537778347,637.4496661824116,815.3026347234752,1077.1553019642758,-135.13136796458045,-1560.9123029978657
-183.793463,306,6123.77095,372.5644650887066,333.58358326130735,703.259530777386,750.2938279953419,884.8838555798012,-126.79346322097823,-1833.413103745288
-144.809506,305,6148.11788,368.3478155135594,313.35806292157883,637.8944771719458,790.6053375256228,1198.2711004766836,-113.00950641905219,-1112.4878775315292
-135.078347,309,6173.077346,377.07180337495805,321.3200078869952,612.440125303772,733.165425592447,999.2432367185377,-102.27834658698686,-1338.6689080745564
-115.57353,304,6211.027707,382.029962016627,316.70590148785936,643.691405705155,706.9684830244291,765.0500322150427,-93.17352955319674,-1445.100210160979
-278.669652,310,6235.812787,393.84820387454874,326.39089242576233,603.7059285642108,991.5358449840242,1144.6119140584615,-186.66965238516974,-1611.5022836875137
-83.06177,304,6260.343157,372.180614041084,313.5742431210304,615.944397377604,613.0350429745088,844.4989822705386,-67.0617699286012,-1533.6565975971064
-1108.488466,334,6305.055607,380.4265954662998,317.0946684762756,1373.2006236129566,561.8033477234009,1761.736662130561,-577.1884663110892,-15119.177740815821
-2925.983638,352,6332.619643,1063.0542868627622,457.3477643040251,4578.576358629567,1458.1304321940547,0.0,-1380.183637863959,-26441.351726573415
-1108.488466,334,6359.071821,380.4265954662998,317.0946684762756,1373.2006236129566,561.8033477234009,1761.736662130561,-577.1884663110892,-15119.177740815821
-151.775243,312,6384.314336,376.5818017582145,321.867307192672,544.7876713289002,694.5090789984016,1005.4813736612005,-111.67524307457198,-1681.4340415251702
-167.5347,308,6408.966078,375.38121056970255,327.30697143041147,661.1438468411549,822.0020785671854,918.8803886879206,-126.63470021984301,-1766.9697099077036
-111.663304,306,6433.683372,351.18401952156995,331.51011475530527,585.4175716307616,703.6391406678966,916.905868440978,-90.0633037810897,-1543.6544676583276
-95.267151,305,6466.693273,377.2211227891609,348.1890328666617,622.1433368048848,649.8852946876343,841.4859095300537,-72.6671513040704,-1627.5365689016662
-216.587485,313,6492.168794,359.72651924376083,343.03482329873117,569.8768967884316,863.0902610042049,1113.1102423668915,-152.78748527866247,-1621.257676649814
-79.901303,304,6517.282673,358.31999132315093,346.38968737895027,578.6300753708183,681.318795645086,924.6772141442428,-64.90130256202008,-1418.045930075746
-220.975491,306,6555.414545,359.75149393407054,332.4630916551369,714.2470254296712,1016.2569180284022,752.4911870756406,-147.07549108517944,-1842.9209167434442
-122.613353,308,6580.73651,372.84614730223547,352.47531367960494,616.9483198669371,727.5515027384029,739.719801141014,-99.51335308846963,-1742.418187976371
-125.895207,308,6605.950871,362.08912180373665,360.23711964353635,673.026954769185,807.9608620474257,872.1268062743575,-103.09520670713441,-1610.5510140329418
-102.851592,307,6644.421308,359.53026045140086,328.3218587891855,614.119683266611,671.7083800328687,900.6523235366906,-82.95159164066465,-1595.5174680559255
-135.632116,309,6669.438672,363.05766598903097,320.7648506027808,586.7147723727112,848.451515254916,950.939927942939,-106.3321159197541,-1375.73921704715
-83.53923,303,6694.259964,376.7460182480766,341.6961031707132,641.9918809229875,773.2516813325977,720.295299244383,-68.33922969865031,-1196.5093791188285
-394.407069,303,6738.609564,413.34320483391826,335.8836969654168,960.9107196356222,798.8571206737383,964.2485398933859,-241.9070690069582,-2945.6882706473966
-384.439639,305,6763.65861,376.4270398131646,341.6640156824074,1011.0915766365113,866.4410924320841,1133.0445596493767,-248.9396392081927,-2844.679695877824
-463.696896,304,6788.135799,393.11526822172993,341.6479471203494,1079.9001212698006,979.5575496291792,1025.4164275822718,-286.19689572051703,-2956.0158543695397
-106.793521,306,6813.070486,371.89889356961305,327.01067150620236,561.2344767650902,770.0301577666226,789.1123754469447,-92.59352120258536,-1302.5949928058008
-206.999227,316,6838.905086,357.2197227184571,346.55849687960114,609.7014344659688,676.0266586261889,1009.8057717642846,-141.29922678159411,-1228.4304746035857
-150.224014,310,6864.15916,390.7794574138754,327.42671420765595,609.6882608554828,751.6175052666863,941.3412737457562,-119.42401437075559,-1257.6961034967946
-242.380848,308,6896.184248,367.65655597598965,352.67644220665454,795.3973663620651,912.8044215741725,903.3597944940425,-159.78084758405546,-1316.310525119079
-147.429239,303,6920.979414,373.6076523619417,332.95952742495297,608.6886816227305,920.4638561770155,688.1035454689354,-104.92923883661335,-1533.673860881213
-108.067292,307,6946.229902,361.51123211967166,342.5807870527087,557.1822399644074,809.6045030298092,873.6266829401563,-80.06729214365447,-1410.3181568556304
-91.569393,305,6984.733709,355.8336450346289,341.2923639662446,521.0883774077278,779.8752402786562,839.1730408840398,-70.56939259403516,-1319.7457807110939
-113.65672,305,7009.904393,362.219899395766,327.40061666161904,644.1425244484759,931.1499590046859,792.2048833800839,-72.05672009001938,-1433.127247354359
-97.65807,304,7034.939207,353.4955201021382,342.4241171332485,623.3450856726986,652.2084441360963,857.7573587912259,-73.15807028714464,-1398.8289254516346
-152.750526,305,7074.040772,369.4188177138501,332.3857637309477,668.9853741052002,916.0573558159465,975.6803653922027,-105.15052615701633,-1261.2690596183063
-132.298935,305,7099.096796,361.33550316054436,325.207213449638,619.4711647722428,827.8625228826094,967.9383994243912,-95.29893510164445,-885.9749158099476
-115.214209,304,7124.11069,343.8827794245772,340.6208955722069,618.6368979197041,823.6582437039963,891.8721798660126,-74.01420905958537,-939.3452857933878
-298.466141,320,7170.180809,390.47194401018123,328.635515527619,647.3500154212329,0.0,1252.9462434210827,-184.46614104600428,-2543.0466198606186
-298.466141,320,7196.62399,390.47194401018123,328.635515527619,647.3500154212329,0.0,1252.9462434210827,-184.46614104600428,-2543.0466198606186
-298.466141,320,7222.907635,390.47194401018123,328.635515527619,647.3500154212329,0.0,1252.9462434210827,-184.46614104600428,-2543.0466198606186
-72.742038,302,7248.372442,360.60893809006495,329.2193398361722,536.4227889598975,577.791002514398,923.1149363407362,-33.74203758650724,-1046.8493832999302
-84.222688,307,7275.493106,365.1377844084266,319.14157558887916,574.3275028694687,663.8426689629453,855.0437317387922,-70.22268796054041,-1066.3077895553022
-315.503855,307,7301.061932,355.26938574453885,336.7730584280667,1012.4773845620002,1102.9129424687965,1201.0183058598939,-204.20385450262424,-1299.058969693264
-83.507381,305,7334.748314,371.4683320483075,330.38531205643636,569.2003156552493,797.2749351455132,881.5732750476682,-55.50738110658115,-964.9106224305889
-226.599397,316,7360.850373,368.66066534058945,323.4763375311758,670.8485439814998,799.0842462182654,1174.5818893095527,-161.5993969263993,-1003.6353778206712
-106.182151,304,7386.410558,368.593629872914,338.16688862322474,585.2490003932897,896.0536320594917,802.4989308122051,-76.18215141152425,-1112.9691943707483
-331.355668,309,7425.335294,400.87447979744616,312.4253298221202,696.0403995297781,0.0,1191.1320989299109,-169.4556684372109,-4491.069969675809
